,type,annulus_width,devices_set_1,devices_set_2,dr_set_1,dr_set_2,mod_set_1,mod_set_2,cr_set_1,cr_set_2,tx_pkts_mean_set_1,tx_pkts_std_set_1,tx_pkts_mean_set_2,tx_pkts_std_set_2,rx_pkts_mean_set_1,rx_pkts_std_set_1,rx_pkts_mean_set_2,rx_pkts_std_set_2,payload_size
134,DISTANCE,0,50,300,3,2,CSS,CSS,0.8,0.8,12627.1,100.4016434128446,37791.333333333336,195.67069842524256,277.76666666666665,20.534009729119045,157.66666666666666,12.397132284883021,10
135,DISTANCE,0,50,1,3,3,CSS,CSS,0.8,0.8,12629.766666666666,123.75693471029771,255.9,16.22621335986927,5388.0,54.65101401925982,108.9,11.779501970230605,10
136,DISTANCE,0,50,10,3,3,CSS,CSS,0.8,0.8,12641.433333333332,77.61171876004866,2531.733333333333,52.35897461011075,4638.266666666666,63.57878751771083,913.3333333333334,31.05085434501852,10
137,DISTANCE,0,50,50,3,3,CSS,CSS,0.8,0.8,12627.1,119.88810060496692,12610.166666666666,89.55336708106266,2351.633333333333,42.36231291555686,2325.0,55.214732333559915,10
138,DISTANCE,0,50,100,3,3,CSS,CSS,0.8,0.8,12603.133333333333,114.60213300322508,25246.433333333334,160.80706521239114,1009.4666666666667,41.209006566795836,1997.5,58.932588607662574,10
139,DISTANCE,0,50,300,3,3,CSS,CSS,0.8,0.8,12610.8,124.59598709428808,75679.93333333333,291.4872133654503,36.93333333333333,7.013954345129113,221.13333333333333,17.038648877054648,10
140,DISTANCE,0,50,1,3,4,CSS,CSS,0.8,0.8,12603.966666666667,130.94565878850491,509.4,18.732502947194927,5398.733333333334,41.948328002701395,306.5,14.675944035506994,10
141,DISTANCE,0,50,10,3,4,CSS,CSS,0.8,0.8,12585.333333333334,73.91000533682086,5043.433333333333,93.20253334659,4930.033333333334,60.99753182620497,2643.633333333333,55.501041031277566,10
142,DISTANCE,0,50,50,3,4,CSS,CSS,0.8,0.8,12646.633333333333,122.08398293342533,25266.166666666668,124.64217673894429,3283.8,44.11228098084856,6893.9,81.71101516931483,10
143,DISTANCE,0,50,100,3,4,CSS,CSS,0.8,0.8,12620.333333333334,120.17662926801628,50507.73333333333,217.8682986474984,2004.9,48.60065157313565,6198.866666666667,81.06858550360649,10
144,DISTANCE,0,50,300,3,4,CSS,CSS,0.8,0.8,12612.1,122.32697985317876,151483.23333333334,428.58166731155865,282.93333333333334,16.15948294002283,909.0,36.09247382303777,10
145,DISTANCE,0,50,1,3,5,CSS,CSS,0.8,0.8,12619.633333333333,113.20261579231384,884.9333333333333,20.46775241419753,5416.8,75.40618895908567,538.0,16.782927833565473,10
146,DISTANCE,0,50,10,3,5,CSS,CSS,0.8,0.8,12625.833333333334,170.2974032554682,8840.533333333333,99.57902501140599,4935.133333333333,58.456099387108914,4613.266666666666,67.67960467444301,10
147,DISTANCE,0,50,50,3,5,CSS,CSS,0.8,0.8,12642.366666666667,123.64073852182469,44372.833333333336,207.2718156324095,3281.7,52.99065955430258,11813.6,109.90984184017978,10
148,DISTANCE,0,50,100,3,5,CSS,CSS,0.8,0.8,12601.266666666666,114.9820082544318,88657.6,322.48013892331414,1964.1666666666667,47.26949920990866,10282.233333333334,97.41344306043642,10
149,DISTANCE,0,50,300,3,5,CSS,CSS,0.8,0.8,12601.2,99.5427546333735,266122.4666666667,484.81623551838925,281.2,15.102759129819072,1314.7,32.22850704991882,10
150,DISTANCE,0,50,1,3,8,CSS,FHSS,0.8,0.3333333333333333,12651.933333333332,108.04071249096589,14.733333333333333,3.586394041683404,5348.0,60.397019794026264,14.166666666666666,3.307399112427904,10
151,DISTANCE,0,50,10,3,8,CSS,FHSS,0.8,0.3333333333333333,12609.766666666666,103.28590847201224,143.2,12.286578042726138,5098.3,51.09673831730032,134.2,12.362308306569073,10
152,DISTANCE,0,50,50,3,8,CSS,FHSS,0.8,0.3333333333333333,12653.5,110.37443846591776,716.1666666666666,26.042379990230454,4165.066666666667,65.551981070157,671.9666666666667,24.424691514030542,10
153,DISTANCE,0,50,100,3,8,CSS,FHSS,0.8,0.3333333333333333,12647.8,116.41145419015548,1435.0333333333333,36.384505249106006,3200.5666666666666,62.092234261262945,1348.1,37.61413741312345,10
154,DISTANCE,0,50,300,3,8,CSS,FHSS,0.8,0.3333333333333333,12580.6,113.01846456811089,4304.8,63.991874484187434,1123.4333333333334,47.27274290986533,4037.9,63.100105652315136,10
155,DISTANCE,0,50,1,3,9,CSS,FHSS,0.8,0.6666666666666666,12645.8,109.42193564363592,32.96666666666667,5.729940856782225,5338.366666666667,63.72779787676821,27.766666666666666,5.110011959107554,10
156,DISTANCE,0,50,10,3,9,CSS,FHSS,0.8,0.6666666666666666,12602.7,96.74645557676347,347.06666666666666,18.844863726991736,5012.6,48.52394597859219,294.1666666666667,17.853259895293323,10
157,DISTANCE,0,50,50,3,9,CSS,FHSS,0.8,0.6666666666666666,12640.433333333332,95.17516599524386,1698.8333333333333,54.293083250897524,3732.9333333333334,65.00099144543019,1436.4,47.865506021211836,10
158,DISTANCE,0,50,100,3,9,CSS,FHSS,0.8,0.6666666666666666,12662.266666666666,108.77712177761563,3366.4333333333334,71.46219668856783,2616.633333333333,57.85123642201224,2846.1,65.5232019974604,10
159,DISTANCE,0,50,300,3,9,CSS,FHSS,0.8,0.6666666666666666,12624.833333333334,140.36953214838167,10128.333333333334,90.60181504191232,616.8666666666667,24.157446517010488,8513.733333333334,92.80407079194077,10
160,DISTANCE,0,50,1,4,0,CSS,CSS,0.8,0.8,25240.166666666668,133.0055345548531,36.6,4.40151489073175,10901.033333333333,98.94863426153098,23.066666666666666,3.4247465437443525,10
161,DISTANCE,0,50,10,4,0,CSS,CSS,0.8,0.8,25210.166666666668,163.0932419064492,365.73333333333335,19.00689933214311,9962.133333333333,97.65849795190495,189.7,12.369721096289922,10
162,DISTANCE,0,50,50,4,0,CSS,CSS,0.8,0.8,25285.033333333333,154.51008237508503,1828.5,51.487700796727495,6651.066666666667,133.9798326449005,483.46666666666664,23.46022638898061,10
163,DISTANCE,0,50,100,4,0,CSS,CSS,0.8,0.8,25286.266666666666,112.59127655176292,3682.0,66.09235961894537,3985.5,105.8957821004532,412.4,17.09307852124167,10
164,DISTANCE,0,50,300,4,0,CSS,CSS,0.8,0.8,25224.4,132.53970474289332,11023.666666666666,103.33580642201855,529.1333333333333,35.118592733131486,38.36666666666667,6.342887530314741,10
165,DISTANCE,0,50,1,4,1,CSS,CSS,0.8,0.8,25218.133333333335,135.3060070933865,62.3,7.425855730710995,10858.366666666667,97.71232721048501,38.4,5.76541412215983,10
166,DISTANCE,0,50,10,4,1,CSS,CSS,0.8,0.8,25226.3,172.84504621191778,623.9,22.334353210543917,9942.233333333334,93.98783018147734,325.2,15.26084313966084,10
167,DISTANCE,0,50,50,4,1,CSS,CSS,0.8,0.8,25249.933333333334,120.71893895417662,3132.133333333333,55.084016637214184,6669.833333333333,89.49900682254648,828.4666666666667,24.864611175099622,10
168,DISTANCE,0,50,100,4,1,CSS,CSS,0.8,0.8,25251.4,175.4760382502409,6290.2,73.49575951486362,4042.5666666666666,72.52111569896192,690.9666666666667,24.91650501619804,10
169,DISTANCE,0,50,300,4,1,CSS,CSS,0.8,0.8,25268.066666666666,151.1722931698207,18876.666666666668,138.58819895246813,537.0,28.873286384938357,71.96666666666667,10.199618729257592,10
170,DISTANCE,0,50,1,4,2,CSS,CSS,0.8,0.8,25245.633333333335,162.3369917452239,124.43333333333334,14.465322518200399,10875.433333333332,61.638020373431495,75.16666666666667,11.078758454307454,10
171,DISTANCE,0,50,10,4,2,CSS,CSS,0.8,0.8,25233.333333333332,161.09921028842928,1257.6,35.38794521679193,9967.966666666667,101.21741725392698,659.1,20.12850383577147,10
172,DISTANCE,0,50,50,4,2,CSS,CSS,0.8,0.8,25270.166666666668,111.74258613239428,6255.866666666667,79.21057729593664,6719.066666666667,77.29723295320618,1647.7666666666667,33.98105681438148,10
173,DISTANCE,0,50,100,4,2,CSS,CSS,0.8,0.8,25210.066666666666,156.03267464078016,12610.766666666666,135.45175853007186,4054.0,75.9846475721686,1405.6,32.914637068230505,10
174,DISTANCE,0,50,300,4,2,CSS,CSS,0.8,0.8,25256.433333333334,143.0677423072332,37766.0,155.72968032245277,552.2333333333333,19.603882835352344,141.73333333333332,10.049654499312679,10
175,DISTANCE,0,50,1,4,3,CSS,CSS,0.8,0.8,25257.8,179.49306393284394,249.4,17.74560978570944,10926.533333333333,104.32824268730985,151.5,13.457959231126637,10
176,DISTANCE,0,50,10,4,3,CSS,CSS,0.8,0.8,25320.733333333334,179.6863811076275,2540.4,48.83277587850193,9962.166666666666,87.77322421381643,1330.3,35.791200035762984,10
177,DISTANCE,0,50,50,4,3,CSS,CSS,0.8,0.8,25254.466666666667,156.51469224609198,12635.333333333334,96.0653712612175,6671.933333333333,73.3307272264196,3397.1666666666665,50.79703622150498,10
178,DISTANCE,0,50,100,4,3,CSS,CSS,0.8,0.8,25260.733333333334,164.1750962302816,25225.833333333332,132.2704510547319,4083.7,67.35337160578278,2933.4333333333334,46.043228480297614,10
179,DISTANCE,0,50,300,4,3,CSS,CSS,0.8,0.8,25231.066666666666,119.41717724943186,75799.63333333333,347.1022407815247,564.3666666666667,17.004868583895483,330.76666666666665,19.904242987084157,10
180,DISTANCE,0,50,1,4,4,CSS,CSS,0.8,0.8,25232.366666666665,174.5963885333511,504.3666666666667,21.609385820877822,10819.266666666666,86.28129705922497,215.16666666666666,21.956143154530174,10
181,DISTANCE,0,50,10,4,4,CSS,CSS,0.8,0.8,25273.5,136.4386919706674,5051.033333333334,79.46843538300111,9282.033333333333,98.24204236928756,1842.8,63.37055046838924,10
182,DISTANCE,0,50,50,4,4,CSS,CSS,0.8,0.8,25236.7,176.9872217609697,25262.266666666666,148.11007918286842,4738.833333333333,81.70641889649116,4713.066666666667,81.70594973575807,10
183,DISTANCE,0,50,100,4,4,CSS,CSS,0.8,0.8,25257.666666666668,163.9425373585378,50477.53333333333,226.09507341431,2043.5333333333333,66.92270832003804,4066.233333333333,75.67812688544088,10
184,DISTANCE,0,50,300,4,4,CSS,CSS,0.8,0.8,25256.4,160.4713058462478,151421.63333333333,357.1322335245339,79.3,5.687119950672162,464.3,26.21723351792354,10
185,DISTANCE,0,50,1,4,5,CSS,CSS,0.8,0.8,25301.3,161.43154379901512,889.3,36.36953853616146,10889.366666666667,85.26096540751942,547.3333333333334,23.932311955921758,10
186,DISTANCE,0,50,10,4,5,CSS,CSS,0.8,0.8,25223.033333333333,131.03090814341817,8874.566666666668,90.72070081054024,9942.6,107.00143301221094,4678.8,65.63962218050924,10
187,DISTANCE,0,50,50,4,5,CSS,CSS,0.8,0.8,25214.633333333335,177.3079211115197,44340.63333333333,209.83175535546462,6628.0,51.65849397727347,12167.3,99.16859381880938,10
188,DISTANCE,0,50,100,4,5,CSS,CSS,0.8,0.8,25239.2,158.8585114706375,88681.16666666667,474.9477222693977,4029.1666666666665,74.48493509130256,10914.3,93.79095549856252,10
189,DISTANCE,0,50,300,4,5,CSS,CSS,0.8,0.8,25218.533333333333,172.1392330514911,266299.73333333334,467.7748698774753,568.1,23.34573479960169,1683.2333333333333,40.08714119127091,10
190,DISTANCE,0,50,1,4,8,CSS,FHSS,0.8,0.3333333333333333,25240.233333333334,143.7861104403188,13.0,2.9776948578836393,10733.566666666668,84.04351386170276,12.266666666666667,3.20347034046239,10
191,DISTANCE,0,50,10,4,8,CSS,FHSS,0.8,0.3333333333333333,25267.7,142.53962022305706,140.93333333333334,11.604405293776248,10268.066666666668,101.75622285093372,132.73333333333332,10.893219093648224,10
192,DISTANCE,0,50,50,4,8,CSS,FHSS,0.8,0.3333333333333333,25257.2,146.38542732571892,709.5666666666667,27.501131289861917,8334.9,111.37873824627991,668.2,27.674777927443852,10
193,DISTANCE,0,50,100,4,8,CSS,FHSS,0.8,0.3333333333333333,25256.133333333335,148.99524228049106,1428.8666666666666,35.330565929360496,6440.066666666667,115.7433751403893,1339.4333333333334,36.09772230426119,10
194,DISTANCE,0,50,300,4,8,CSS,FHSS,0.8,0.3333333333333333,25264.3,152.46511076308573,4316.833333333333,66.86458122371083,2270.133333333333,65.70273121331326,4052.133333333333,66.20308821262712,10
195,DISTANCE,0,50,1,4,9,CSS,FHSS,0.8,0.6666666666666666,25284.233333333334,156.58686265314708,32.56666666666667,5.251560614606756,10733.9,87.07136919408889,28.0,5.066228051190222,10
196,DISTANCE,0,50,10,4,9,CSS,FHSS,0.8,0.6666666666666666,25211.166666666668,184.56978505583075,337.3666666666667,17.698367784126933,10028.666666666666,89.56760327013086,287.43333333333334,16.25152984251705,10
197,DISTANCE,0,50,50,4,9,CSS,FHSS,0.8,0.6666666666666666,25251.666666666668,165.17189699084878,1675.8333333333333,36.67249953605865,7551.4,94.65044461948749,1424.0333333333333,34.885033403388846,10
198,DISTANCE,0,50,100,4,9,CSS,FHSS,0.8,0.6666666666666666,25270.6,145.00588493804887,3385.9666666666667,46.24174400786468,5259.5,102.60043859555377,2866.6666666666665,41.05876547367471,10
199,DISTANCE,0,50,300,4,9,CSS,FHSS,0.8,0.6666666666666666,25220.833333333332,126.35666011554576,10096.8,101.29277697183873,1260.6,51.324847783505405,8528.266666666666,90.7634042748263,10
200,DISTANCE,0,50,1,5,0,CSS,CSS,0.8,0.8,44319.73333333333,162.64684305437828,38.03333333333333,6.554811633872902,18820.433333333334,132.61490196136413,23.733333333333334,4.78841193809481,10
201,DISTANCE,0,50,10,5,0,CSS,CSS,0.8,0.8,44334.666666666664,261.20609147227447,361.26666666666665,14.910697129540553,17273.7,127.94325565134984,186.5,10.566456359631644,10
202,DISTANCE,0,50,50,5,0,CSS,CSS,0.8,0.8,44346.03333333333,209.63944974381346,1818.0666666666666,48.60653819760831,11561.1,223.65916778288644,477.7,19.45276329985023,10
203,DISTANCE,0,50,100,5,0,CSS,CSS,0.8,0.8,44397.666666666664,233.37085412612166,3660.1,76.87927765876402,7011.766666666666,174.2834249784592,405.96666666666664,18.24917045298833,10
204,DISTANCE,0,50,300,5,0,CSS,CSS,0.8,0.8,44349.066666666666,209.75572035637603,10993.066666666668,121.62262216471991,934.2666666666667,54.08137900937397,39.666666666666664,6.04060335470629,10
205,DISTANCE,0,50,1,5,1,CSS,CSS,0.8,0.8,44326.933333333334,221.90297178922344,65.4,6.711184694225007,18877.7,144.93128256752115,39.7,5.279835856034415,10
206,DISTANCE,0,50,10,5,1,CSS,CSS,0.8,0.8,44367.53333333333,188.01165448509363,630.9333333333333,24.45531071612508,17254.2,137.17103678741123,328.5,18.125028735609405,10
207,DISTANCE,0,50,50,5,1,CSS,CSS,0.8,0.8,44306.2,187.5308685701281,3145.866666666667,50.32278035067441,11511.7,137.45354366718476,826.4,22.61798694254936,10
208,DISTANCE,0,50,100,5,1,CSS,CSS,0.8,0.8,44346.36666666667,215.1971938065695,6275.233333333334,95.13523123544832,6996.366666666667,156.92131432309918,699.0666666666667,23.58238513994903,10
209,DISTANCE,0,50,300,5,1,CSS,CSS,0.8,0.8,44340.23333333333,183.65269456836788,18918.333333333332,114.70202943084989,928.2,45.4770271675711,67.76666666666667,8.151414328541739,10
210,DISTANCE,0,50,1,5,2,CSS,CSS,0.8,0.8,44326.53333333333,229.11056040455423,126.33333333333333,8.885693870236334,18880.133333333335,113.17353440132939,77.3,7.216416469873858,10
211,DISTANCE,0,50,10,5,2,CSS,CSS,0.8,0.8,44412.63333333333,251.27255896513824,1259.9,32.51804627177551,17250.766666666666,166.90310229458154,659.1666666666666,22.527144120421084,10
212,DISTANCE,0,50,50,5,2,CSS,CSS,0.8,0.8,44342.666666666664,244.0393866207302,6262.133333333333,88.59372939937052,11622.166666666666,132.10301115249248,1651.8333333333333,39.0231412825205,10
213,DISTANCE,0,50,100,5,2,CSS,CSS,0.8,0.8,44385.166666666664,179.133671380403,12585.2,137.86234680530674,7024.066666666667,100.18746872183611,1408.7666666666667,32.24663634482759,10
214,DISTANCE,0,50,300,5,2,CSS,CSS,0.8,0.8,44323.1,193.37723926736226,37756.03333333333,200.88777685287099,964.3666666666667,40.34640284117312,147.2,14.439298228561295,10
215,DISTANCE,0,50,1,5,3,CSS,CSS,0.8,0.8,44342.8,204.14707116847566,254.3,14.406364334325763,18901.5,133.50124843361328,154.8,12.799479156069857,10
216,DISTANCE,0,50,10,5,3,CSS,CSS,0.8,0.8,44341.8,236.076456541802,2524.9666666666667,41.35898397634491,17265.966666666667,122.62775197953991,1311.3666666666666,32.11903208725665,10
217,DISTANCE,0,50,50,5,3,CSS,CSS,0.8,0.8,44367.96666666667,191.4193447788273,12621.033333333333,115.47567805482772,11625.433333333332,103.7036429232626,3327.9666666666667,40.40006875681718,10
218,DISTANCE,0,50,100,5,3,CSS,CSS,0.8,0.8,44353.3,207.18834426675647,25260.366666666665,138.32822882148417,7044.8,88.52622963468698,2843.6666666666665,58.68863225153194,10
219,DISTANCE,0,50,300,5,3,CSS,CSS,0.8,0.8,44355.2,210.53240447335733,75798.1,237.6945308584108,967.8333333333334,31.77638885853597,289.8333333333333,18.2557449100885,10
220,DISTANCE,0,50,1,5,4,CSS,CSS,0.8,0.8,44293.933333333334,177.15867338506337,503.6,21.070674724206945,18856.366666666665,148.7392535800673,305.6,19.539020787473802,10
221,DISTANCE,0,50,10,5,4,CSS,CSS,0.8,0.8,44392.166666666664,183.79519096598318,5054.133333333333,64.41414613438745,17310.366666666665,87.53950854074722,2653.6666666666665,44.8377321262151,10
222,DISTANCE,0,50,50,5,4,CSS,CSS,0.8,0.8,44350.86666666667,167.42415861783175,25275.533333333333,146.24630669600592,11696.166666666666,129.32313104090167,6868.7,69.698469614954,10
223,DISTANCE,0,50,100,5,4,CSS,CSS,0.8,0.8,44347.26666666667,218.52992675807332,50507.833333333336,210.5665505777739,7164.8,77.25170979769099,6043.433333333333,74.30059817315664,10
224,DISTANCE,0,50,300,5,4,CSS,CSS,0.8,0.8,44454.6,221.40514899161673,151509.53333333333,369.7291561249788,1017.8333333333334,24.392735712821462,724.5333333333333,21.377142517703863,10
225,DISTANCE,0,50,1,5,5,CSS,CSS,0.8,0.8,44299.26666666667,225.30274940374983,877.9666666666667,30.28694254771995,18737.166666666668,123.64170907190753,363.9,32.2886460952866,10
226,DISTANCE,0,50,10,5,5,CSS,CSS,0.8,0.8,44389.96666666667,191.34497351351797,8875.466666666667,92.60551939394445,16067.933333333332,151.32215817769568,3188.633333333333,88.23282961699813,10
227,DISTANCE,0,50,50,5,5,CSS,CSS,0.8,0.8,44274.46666666667,203.91595218509892,44314.166666666664,228.53607787150125,8104.633333333333,108.54199903979821,8053.633333333333,139.11014421034227,10
228,DISTANCE,0,50,100,5,5,CSS,CSS,0.8,0.8,44336.2,177.45316753066615,88689.33333333333,317.9392324887816,3434.6666666666665,76.40389751547728,6870.4,124.27995279475553,10
229,DISTANCE,0,50,300,5,5,CSS,CSS,0.8,0.8,44351.933333333334,232.62128497242512,266181.56666666665,592.3315334806645,125.66666666666667,11.47557793267463,746.4,40.900366746521975,10
230,DISTANCE,0,50,1,5,8,CSS,FHSS,0.8,0.3333333333333333,44350.433333333334,191.80488060063078,13.666666666666666,4.376706016578627,18523.866666666665,139.96755179524845,12.766666666666667,3.921592646985264,10
231,DISTANCE,0,50,10,5,8,CSS,FHSS,0.8,0.3333333333333333,44294.933333333334,231.15333054538115,142.46666666666667,10.831230565155353,17653.5,124.93511649385586,134.03333333333333,10.473723735562672,10
232,DISTANCE,0,50,50,5,8,CSS,FHSS,0.8,0.3333333333333333,44296.5,175.94786159541695,715.0333333333333,26.578792715663784,14378.566666666668,183.934532435381,672.3666666666667,26.521039865652995,10
233,DISTANCE,0,50,100,5,8,CSS,FHSS,0.8,0.3333333333333333,44332.933333333334,186.11625996194482,1441.4,33.617059161483276,11031.066666666668,149.359506634905,1354.6333333333334,33.19988286458587,10
234,DISTANCE,0,50,300,5,8,CSS,FHSS,0.8,0.3333333333333333,44376.666666666664,171.33326848247802,4302.433333333333,65.43835946055562,3940.866666666667,136.857038141591,4028.3,63.32779800372029,10
235,DISTANCE,0,50,1,5,9,CSS,FHSS,0.8,0.6666666666666666,44377.833333333336,202.22645447341674,32.8,4.982636517614612,18464.566666666666,114.45805151039202,28.0,4.760952285695233,10
236,DISTANCE,0,50,10,5,9,CSS,FHSS,0.8,0.6666666666666666,44313.833333333336,196.12684387632638,343.6,17.308186887520407,17245.6,170.22682906443782,291.46666666666664,16.25983463083872,10
237,DISTANCE,0,50,50,5,9,CSS,FHSS,0.8,0.6666666666666666,44363.53333333333,190.33281961401778,1689.6333333333334,47.07616759630668,13004.366666666667,163.37777966690845,1432.9666666666667,40.57789491281621,10
238,DISTANCE,0,50,100,5,9,CSS,FHSS,0.8,0.6666666666666666,44324.76666666667,215.91166146263512,3368.0666666666666,51.579668690504626,9106.866666666667,146.8075232707401,2845.1666666666665,40.206204606862464,10
239,DISTANCE,0,50,300,5,9,CSS,FHSS,0.8,0.6666666666666666,44297.6,165.70186078214894,10147.0,88.89731904468961,2151.9666666666667,66.26436112689501,8536.066666666668,69.90418839780314,10
240,POWER,0,50,1,0,0,CSS,CSS,0.8,0.8,1833.9,44.013899319798206,36.46666666666667,6.453595036015886,775.6,23.149658024831957,15.9,3.681937895547217,10
241,POWER,0,50,10,0,0,CSS,CSS,0.8,0.8,1839.6666666666667,37.58752748216118,365.9,23.557518262046763,679.6,19.93422517514371,134.06666666666666,11.171193112445758,10
242,POWER,0,50,50,0,0,CSS,CSS,0.8,0.8,1835.8333333333333,41.69898746439241,1848.0666666666666,34.65538277895016,341.3333333333333,16.42626622888544,335.5,17.44276354251241,10
243,POWER,0,50,100,0,0,CSS,CSS,0.8,0.8,1823.1333333333334,36.08206695237339,3677.5,62.90455733357746,141.03333333333333,12.297651085561919,287.76666666666665,16.8358413973153,10
244,POWER,0,50,300,0,0,CSS,CSS,0.8,0.8,1842.9666666666667,53.836470496825434,10995.166666666666,110.37242509894499,4.933333333333334,2.264705033528404,30.8,3.8764244693617687,10
245,POWER,0,50,1,0,1,CSS,CSS,0.8,0.8,1830.7,40.904074776644606,63.93333333333333,8.425886039791633,776.4333333333333,20.81935531075724,37.733333333333334,6.297795028597091,10
246,POWER,0,50,10,0,1,CSS,CSS,0.8,0.8,1822.9,38.92415702362737,627.7333333333333,27.764405670250213,707.9666666666667,18.33118169192107,332.3,15.824348327814324,10
247,POWER,0,50,50,0,1,CSS,CSS,0.8,0.8,1843.0,37.13847959551746,3149.866666666667,56.16151311668477,474.1,17.026156348395254,843.4,25.038104294588017,10
248,POWER,0,50,100,0,1,CSS,CSS,0.8,0.8,1839.3666666666666,52.107250508499824,6286.533333333334,65.08339948780248,280.73333333333335,13.218505546728377,762.5333333333333,28.25447850439918,10
249,POWER,0,50,300,0,1,CSS,CSS,0.8,0.8,1829.5666666666666,46.46911758242122,18851.766666666666,157.00524053532592,37.86666666666667,6.878630354624062,106.6,11.023006244517267,10
